"date","chan1_ta_che","chan2_rh_che","ta_10_avg","rh_10_avg","wd_10_avg","ws_10_avg","wd_10_max","ws_10_max","rain","rain_cum","rain_cp","rain_cp_cum","press","lst","ta_2_avg","rh_2_avg","wd_2_avg","ws_2_avg","wd_2_max","ws_2_max","snow","emc","eh","vpd","t_fuel","fmc_fs3","d_emc_rain"
2018-11-29 02:00:00,0.3982,0.3745,3.7,36,3,0.3,5,0.6,0,0,NA,NA,"1,018.20",2.1,2.4,38,0,0.1,19,0.2,NA,7.59240859167025,27.9291,0.440274537590335,6.99646827524015,7.30807187,-0.284336721670246
2018-11-29 03:00:00,0.399383333333333,0.381883333333333,3.6,39,360,0.6,3,1.1,0,0,NA,NA,"1,018.30",2,2.2,41,1,0,4,0,NA,8.06417474664277,30.33774,0.413796154854255,6.88576443633974,7.431606445,-0.632568301642769
2018-11-29 04:00:00,0.401883333333333,0.386583333333333,3.2,39,3,0.4,7,0.6,0,0,NA,NA,"1,018.10",1.9,2,41,23,0.1,33,0.2,NA,8.06389086804019,32.12463,0.40867791348782,6.65247039037268,7.512178975,-0.551711893040188
2018-11-29 05:00:00,0.409666666666667,0.391483333333333,2.6,42,1,0.1,6,0.3,0,0,NA,NA,"1,017.90",1.5,1.3,45,22,0.1,52,0.2,NA,8.69980137549082,34.42419,0.364679498115963,5.9310910279948,7.609259245,-1.09054213049082
2018-11-29 06:00:00,0.414216666666667,0.401016666666667,2.5,42,8,0.6,7,1.1,0,0,NA,NA,"1,017.80",1.2,1,45,34,0.1,45,0.2,NA,8.69913992194812,35.93304,0.357888047459933,5.51270721967114,7.769877945,-0.929261976948116
2018-11-29 07:00:00,0.413733333333333,0.412483333333333,2.1,45,2,0.1,21,0.2,0,0,NA,NA,"1,018.20",1.1,1,46,109,0.3,109,0.4,NA,8.86086414885945,37.03713,0.35138099205157,5.5570385022707,7.953467305,-0.907396843859452
2018-11-29 08:00:00,0.409016666666667,0.42625,2.4,49,6,0.7,11,1.1,0,0,NA,NA,"1,018.40",1.2,1.3,50,28,0.2,40,0.3,NA,9.52199085590521,38.85873,0.331526816469058,5.99105612632758,8.165897915,-1.35609294090521
2018-11-29 09:00:00,0.393766666666667,0.44685,4,45,2,0.4,2,0.7,0,0,NA,NA,"1,019.10",1.8,2.7,47,360,0,2,0.2,NA,9.0248220277069,39.23385,0.383432785283138,7.41284257059272,8.458462655,-0.566359372706897
2018-11-29 10:00:00,0.375633333333333,0.45705,5.7,37,13,0.3,29,0.5,0,0,NA,NA,"1,019.30",2.6,4.3,39,355,0.1,353,0.3,NA,7.74932189637552,36.89475,0.487023045965124,9.14443972792765,8.579193875,0.829871978624476
2018-11-29 11:00:00,0.37055,0.4525,6,37,4,0.2,7,0.4,0,0,NA,NA,"1,019.10",3,4.9,38,2,0,3,0,NA,7.59151720786129,34.95738,0.513495673566332,9.63873381951737,8.49037847,0.898861262138706
2018-11-29 12:00:00,0.368766666666667,0.447466666666667,6.2,36,1,0.7,2,1.1,0,0,NA,NA,"1,018.90",3.2,5.1,37,9,0.1,15,0.1,NA,7.43443183876267,33.2508,0.528176249595656,9.8131262572075,8.40446904,0.970037201237333
2018-11-29 13:00:00,0.36455,0.443633333333333,6.6,34,1,0.5,5,0.9,0,0,NA,NA,"1,018.60",3.4,5.5,35,25,0.1,35,0.3,NA,7.11969130955191,31.25451,0.558361328867863,10.2275697203011,8.33245021,1.21275890044809
2018-11-29 14:00:00,0.356466666666667,0.4402,7.3,36,353,0.5,357,1,0,0,NA,NA,"1,018.00",3.9,6.3,36,357,0.3,355,0.5,NA,7.27427368812403,30.30837,0.577056832291855,11.0306060288817,8.25619118,0.981917491875965
2018-11-29 15:00:00,0.3582,0.430033333333333,7.1,42,355,0.8,356,1.6,0,0,NA,NA,"1,018.40",3.9,6.1,42,3,0.2,14,0.4,NA,8.21493434468053,31.84944,0.516676538493576,10.8574351334781,8.09873797,-0.116196374680527
2018-11-29 16:00:00,0.3618,0.4317,7,44,360,0.6,6,1.1,0,0,NA,NA,"1,018.70",3.9,5.8,45,3,0,7,0.1,NA,8.69223812294451,33.87861,0.481135649245253,10.4994829167007,8.13340583,-0.558832292944507
2018-11-29 17:00:00,0.363233333333333,0.438783333333333,7,45,358,0,339,0.1,0,0,NA,NA,"1,018.90",3.9,5.8,46,8,0.1,9,0.2,NA,8.85274079842716,35.64945,0.472387728349885,10.3575961187852,8.246814955,-0.605925843427158
2018-11-29 18:00:00,0.367316666666667,0.446466666666667,6.8,52,1,0.2,0,0.4,0,0,NA,NA,"1,019.10",3.8,5.5,53,7,0.1,59,0.2,NA,10.020910011854,39.08988,0.403738191642917,9.95530732221908,8.37781386,-1.64309615185396
2018-11-29 19:00:00,0.373283333333333,0.460433333333333,6.4,54,2,0.1,5,0.2,0,0,NA,NA,"1,019.10",3.6,4.9,56,0,0,3,0,NA,10.5579239871901,42.34776,0.364416284466429,9.37243936355532,8.61739669,-1.94052729719012
2018-11-29 20:00:00,0.379566666666667,0.475233333333333,5.7,55,1,0.1,7,0.2,0,0,NA,NA,"1,019.20",3.2,4.3,57,1,0,3,0.1,NA,10.7456070175734,44.62575,0.343311327483612,8.76473891155155,8.87032177,-1.87528524757345
2018-11-29 21:00:00,0.3858,0.488666666666667,5.3,53,4,0.3,3,0.6,0,0,NA,NA,"1,019.20",2.9,3.7,57,77,0.2,84,0.3,NA,10.7492941853749,46.06908,0.330897678552329,8.16775849512703,9.10136556,-1.6479286253749
2018-11-29 22:00:00,0.391283333333333,0.501133333333333,4.9,53,7,0.5,7,0.8,0,0,NA,NA,"1,019.20",2.6,3.2,56,13,0.1,35,0.2,NA,10.56793067127,46.72899,0.328319167921426,7.64722108557754,9.710215646,-0.857715025270032
2018-11-29 23:00:00,0.395333333333333,0.511683333333333,4.4,56,3,0.4,7,0.8,0,0,NA,NA,"1,019.30",2.4,2.8,59,32,0.1,57,0.2,NA,11.1316264147624,47.73798,0.298460704848614,7.26540642480393,9.784571702125,-1.3470547126374
2018-11-30 00:00:00,0.40035,0.5216,3.7,60,7,0.7,5,1.1,0,0,NA,NA,"1,019.30",2.1,2.3,62,62,0.2,77,0.3,NA,11.7295284237189,49.19301,0.268174657994884,6.79546344028535,9.870318784,-1.8592096397189
2018-11-30 01:00:00,0.40845,0.531933333333333,2.9,64,4,0.6,3,1,0,0,NA,NA,"1,019.30",1.8,1.4,67,35,0.1,48,0.2,NA,12.8211486612507,51.66111,0.220181091761127,6.04337403749656,9.984678814,-2.83646984725065
2018-11-30 02:00:00,0.4148,0.54525,2.2,67,1,0.4,3,0.7,0,0,NA,NA,"1,019.40",1.5,0.8,70,1,0,3,0,NA,13.5476136114849,54.28878,0.192776043073541,5.45923900532557,10.132079278125,-3.41553433335994
2018-11-30 03:00:00,0.421,0.560383333333333,1.9,69,3,0.5,4,0.8,0,0,NA,NA,"1,019.50",1.1,0.2,73,2,0,10,0,NA,14.3407912177037,57.07857,0.167066598112604,4.89326795011004,10.321880319125,-4.01891089857871
2018-11-30 04:00:00,0.424833333333333,0.5756,1.3,72,6,0.3,9,0.7,0,0,NA,NA,"1,019.20",0.8,-0.2,74,10,0,34,0.1,NA,14.6227883611971,59.18016,0.156863488841912,4.54539527358349,10.532208304,-4.09058005719706
2018-11-30 05:00:00,0.42885,0.59055,0.9,74,8,0.3,11,0.6,0,0,NA,NA,"1,019.30",0.6,-0.5,77,105,0.2,113,0.4,NA,15.526157594708,61.40001,0.136151435598552,4.18250054406627,10.761235264125,-4.76492233058301
2018-11-30 06:00:00,0.432666666666667,0.606116666666667,0.4,75,4,0.1,13,0.3,0,0,NA,NA,"1,019.50",0.3,-0.9,78,35,0.1,41,0.2,NA,15.8498806397748,63.0018,0.126964783810635,3.83915310347396,11.0300919607917,-4.81978867898315
2018-11-30 07:00:00,0.43775,0.620866666666667,0,76,2,0.3,3,0.6,0,0,NA,NA,"1,019.90",0.1,-1.4,79,359,0,359,0,NA,16.1855922645084,64.27179,0.117392945126194,3.38400432934469,11.3151849926667,-4.87040727184175
2018-11-30 08:00:00,0.435566666666667,0.641,0.2,76,6,0.3,9,0.6,0,0,NA,NA,"1,020.20",0,-1.2,79,0,0,2,0,NA,16.185630573249,65.00952,0.118900384274362,3.57920017910317,11.70927535,-4.47635522324905
2018-11-30 09:00:00,0.425466666666667,0.659916666666667,2,70,359,0.4,2,0.7,0,0,NA,NA,"1,020.10",0.2,-0.2,76,0,0,1,0,NA,15.2139594714597,64.57551,0.144797066623304,4.48806707223997,12.0864344947917,-3.12752497666805
2018-11-30 10:00:00,0.407716666666667,0.67145,4.7,56,358,0.2,0,0.4,0,0,NA,NA,"1,020.20",0.9,1.7,65,0,0,1,0,NA,12.3687236598335,60.82044,0.237943876936607,6.11113608913428,12.280177604125,-0.088546055708532
2018-11-30 11:00:00,0.385266666666667,0.665116666666667,6.9,37,341,0.1,287,0.4,0,0,NA,NA,"1,019.90",1.7,3.6,45,328,0.2,321,0.5,NA,8.69994133098852,52.14147,0.420644756691442,8.21861512820425,12.0489625507917,3.34902121980314
2018-11-30 12:00:00,0.3669,0.630883333333333,7.6,34,319,0.2,191,0.6,0,0,NA,NA,"1,019.20",2.7,5.4,38,334,0.3,324,0.5,NA,7.59028670534958,43.91577,0.529365450954273,9.99622850436941,11.239359984125,3.64907327877542
2018-11-30 13:00:00,0.359206896551724,0.591413793103448,8.1,28,291,0.2,260,0.6,0,0,NA,NA,"1,018.60",3,6.4,30,322,0.4,315,0.8,NA,6.32240985620652,35.75778,0.63497667427065,10.7570873277224,10.5175121958977,4.19510233969122
2018-11-30 14:00:00,0.356883333333333,0.551433333333333,7.6,25,243,0.4,243,0.9,0,0,NA,NA,"1,018.00",3.3,6.4,26,284,0.7,281,1.2,NA,5.66471057244568,28.99845,0.671261055657544,10.9889288955493,10.0033497865,4.33863921405432
2018-11-30 15:00:00,0.357916666666667,0.516866666666667,7.6,20,304,0.3,273,0.7,0,0,NA,NA,"1,018.00",3.4,6.4,17,318,0.4,312,0.9,NA,4.05040272222661,22.12155,0.752900913778057,10.8857049369387,9.70221207266667,5.65180935044006
2018-11-30 16:00:00,0.363116666666667,0.4856,7.4,23,355,0.1,352,0.2,0,0,NA,NA,"1,017.80",3.3,6.2,22,357,0.1,355,0.2,NA,4.97592991243801,19.81614,0.6990531903221,10.369131779631,8.98573808,4.00980816756199
2018-11-30 17:00:00,0.37505,0.463,6.5,31,358,0,343,0.1,0,0,NA,NA,"1,018.10",2.9,5,34,3,0.1,9,0.2,NA,6.96313224427498,22.1553,0.549966955246647,9.20095452992655,8.6558297,1.69269745572502
2018-11-30 18:00:00,0.3799,0.455766666666667,5.7,37,358,0,340,0.1,0,0,NA,NA,"1,018.80",2.7,4.5,39,358,0.1,11,0.3,NA,7.74899848638025,25.69608,0.493021240467526,8.73266915721968,8.55332457,0.804326083619754
2018-11-30 19:00:00,0.38205,0.453616666666667,5.4,38,341,0.1,264,0.3,0,0,NA,NA,"1,019.20",2.5,4.4,39,297,0.3,281,0.6,NA,7.74916729391889,28.37631,0.490014045369706,8.5262187312066,8.521562685,0.772395391081107
2018-11-30 20:00:00,0.389183333333333,0.44945,4.7,41,2,0.1,12,0.4,0,0,NA,NA,"1,018.90",2.2,3.4,42,88,0.2,115,0.4,NA,8.22245812760177,31.60626,0.438157288212095,7.84607892071381,8.481462635,0.259004507398231
2018-11-30 21:00:00,0.393416666666667,0.4515,4.5,41,3,0.2,8,0.4,0,0,NA,NA,"1,019.00",2,3.1,43,11,0.1,49,0.2,NA,8.38115696548999,33.91512,0.422703912232441,7.44582529123329,8.52226793,0.141110964510011
2018-11-30 22:00:00,0.398033333333333,0.452733333333333,4.1,42,5,0.3,2,0.5,0,0,NA,NA,"1,019.10",1.8,2.5,44,10,0,19,0.1,NA,8.54061612122463,35.22627,0.400143431447626,7.01207487128568,8.55798118,0.0173650587753738
2018-11-30 23:00:00,0.401383333333333,0.458166666666667,3.6,45,5,0.2,12,0.3,0,0,NA,NA,"1,019.20",1.6,2.3,47,95,0.2,128,0.3,NA,9.02502660427679,36.79197,0.374033075624444,6.69906598905385,8.65029489,-0.374731714276788
2018-12-01 00:00:00,0.40215,0.465716666666667,3.2,49,4,0,16,0.1,0,0,NA,NA,"1,019.00",1.5,2.2,49,32,0.1,73,0.2,NA,9.35469943729834,38.48796,0.357688201653678,6.62763222693036,8.773836795,-0.580862642298337
2018-12-01 01:00:00,0.409816666666667,0.468616666666667,2.6,50,360,0.3,4,0.5,0,0,NA,NA,"1,018.90",1.3,1.2,54,360,0,360,0.1,NA,10.2126714310203,41.02389,0.30310080423703,5.91725997513464,8.846879025,-1.36579240602026
2018-12-01 02:00:00,0.4155,0.48085,2.2,48,0,0.4,6,0.8,0,0,NA,NA,"1,019.10",1.1,0.8,51,8,0.1,20,0.2,NA,9.69089473490448,41.84862,0.314867537020117,5.39512750161066,9.053387735,-0.637506999904481
2018-12-01 03:00:00,0.414283333333333,0.491733333333333,2.3,52,6,0.4,5,0.8,0,0,NA,NA,"1,018.70",0.9,1,54,5,0,25,0.1,NA,10.2126453318518,43.27551,0.299324548784671,5.5065946290282,9.22231528,-0.990330051851807
2018-12-01 04:00:00,0.413283333333333,0.503733333333333,2.2,56,1,0.3,1,0.6,0,0,NA,NA,"1,018.50",1,0.9,58,355,0.1,351,0.1,NA,10.9455521261728,45.32307,0.271586664037917,5.59833622415596,9.797203264,-1.14834886217283
2018-12-01 05:00:00,0.407233333333333,0.519266666666667,2.6,57,3,0.2,7,0.4,0,0,NA,NA,"1,018.90",1.2,1.4,59,1,0,2,0,NA,11.1361793472204,46.95552,0.273558326127461,6.15583248388953,9.88239320066667,-1.25378614655369
2018-12-01 06:00:00,0.40275,0.531316666666667,3,56,3,0.2,6,0.4,0,0,NA,NA,"1,019.20",1.3,1.8,58,7,0,14,0.1,NA,10.9442128161966,47.54613,0.287319633307432,6.57177884733375,9.96589641379167,-0.978316402404939
2018-12-01 07:00:00,0.405666666666667,0.537916666666667,2.9,57,5,0.6,5,0.9,0,0,NA,NA,"1,019.60",1.3,1.6,60,14,0.1,27,0.2,NA,11.3305680856129,48.71082,0.270243330920726,6.30090337071783,10.0324274947917,-1.29814059082127
2018-12-01 08:00:00,0.407066666666667,0.549316666666667,2.9,57,2,0.2,6,0.5,0,0,NA,NA,"1,020.10",1.2,1.5,61,356,0,353,0.1,NA,11.5295911432941,49.67484,0.261846113530592,6.17125151508873,10.1506615087917,-1.37892963450242
2018-12-01 09:00:00,0.4021,0.565933333333333,3.9,54,0,0.6,2,0.9,0,0,NA,NA,"1,020.50",1.4,2.1,58,0,0,1,0,NA,10.9434159033763,49.24797,0.292740000459635,6.63228870449564,10.322575274,-0.6208406293763
2018-12-01 10:00:00,0.38595,0.581166666666667,6.8,48,1,0.2,0,0.5,0,0,NA,NA,"1,020.60",1.9,3.9,55,2,0,2,0,NA,10.3837289869294,47.99874,0.350571771155069,8.15346241954018,10.4603088791667,0.0765798922372429
2018-12-01 11:00:00,0.3595,0.588183333333333,9,49,351,0.2,348,0.5,0,0,NA,NA,"1,020.40",2.9,6.2,55,350,0.3,338,0.5,NA,10.3669968085401,47.1747,0.403299917493519,10.7279103969903,10.476771752125,0.109774943584934
2018-12-01 12:00:00,0.34095,0.579783333333333,10.1,44,12,0.2,1,0.5,0,0,NA,NA,"1,019.90",4.1,7.9,48,352,0.2,352,0.5,NA,9.16127199830584,44.39703,0.516126482898818,12.6060328796644,10.294801859125,1.13352986081916
2018-12-01 13:00:00,0.336316666666667,0.55785,10.3,38,359,0.4,15,0.8,0,0,NA,NA,"1,019.40",4.5,8.7,40,353,0.4,356,0.7,NA,7.8853375263142,40.00224,0.624573619262625,13.0857833658963,9.993052642125,2.1077151158108
2018-12-01 14:00:00,0.3312,0.53285,10.9,32,7,0.3,245,0.6,0,0,NA,NA,"1,018.90",5,9.4,35,343,0.2,335,0.4,NA,7.10091152764983,35.57715,0.705252072262549,13.6209048178293,9.724217582125,2.62330605447517
2018-12-01 15:00:00,0.330433333333333,0.504833333333333,11,32,18,0.2,32,0.5,0,0,NA,NA,"1,018.80",5.2,9.5,34,10,0.1,19,0.2,NA,6.94351356452669,32.33085,0.720342284362415,13.7015809933278,9.5299921125,2.58647854797331
2018-12-01 16:00:00,0.3348,0.482766666666667,10.7,34,6,0.2,6,0.4,0,0,NA,NA,"1,018.70",5.1,9.2,36,3,0,4,0.1,NA,7.25855406286934,30.65844,0.686242521739448,13.2438100489413,8.86054083,1.60198676713066
2018-12-01 17:00:00,0.347966666666667,0.463433333333333,9.7,33,6,0.5,6,0.8,0,0,NA,NA,"1,018.90",4.7,7.6,38,110,0.4,112,0.5,NA,7.58087061694686,30.4407,0.604448462014951,11.8878495580692,8.59357855,1.01270793305314
2018-12-01 18:00:00,0.355216666666667,0.460266666666667,9.2,36,7,0.7,9,1.1,0,0,NA,NA,"1,019.10",4.4,7.2,39,83,0.2,96,0.4,NA,7.73919207697438,30.99165,0.580618987912271,11.1558269551346,8.55352248,0.814330403025622
2018-12-01 19:00:00,0.361,0.4556,8.2,43,4,0.8,8,1.2,0,0,NA,NA,"1,019.50",4.1,6.4,45,19,0.1,39,0.2,NA,8.68886444749669,33.42942,0.498910244069797,10.5788307030572,8.50009484,-0.188769607496686
2018-12-01 20:00:00,0.368416666666667,0.46075,7.2,48,4,0.8,6,1.2,0,0,NA,NA,"1,019.70",3.8,5.6,50,21,0.1,39,0.2,NA,9.50954333923211,36.68628,0.432123773093902,9.84741399971438,8.603838905,-0.905704434232106
2018-12-01 21:00:00,0.376083333333333,0.472183333333333,6.3,53,1,1,4,1.7,0,0,NA,NA,"1,019.70",3.6,4.8,55,22,0.1,44,0.2,NA,10.3782603137044,40.36524,0.37043170299705,9.10087880221926,8.808183535,-1.57007677870444
2018-12-01 22:00:00,0.383083333333333,0.490383333333333,5.7,52,4,0.5,8,0.8,0,0,NA,NA,"1,019.50",3.2,4.1,55,6,0,11,0.1,NA,10.3826359850042,42.83967,0.354901968454088,8.42723828312444,9.118206115,-1.26442987000421
2018-12-01 23:00:00,0.388016666666667,0.50705,5.2,54,5,0.8,5,1.3,0,0,NA,NA,"1,019.40",2.9,3.6,56,27,0.1,57,0.3,NA,10.5660399150353,44.82135,0.336515805353154,7.9568204169712,9.730381409125,-0.835658505910285
2018-12-02 00:00:00,0.3894,0.5223,4.9,59,3,1,3,1.5,0,0,NA,NA,"1,019.10",2.7,3.5,60,19,0.1,38,0.2,NA,11.3221358799165,47.106,0.304045357335216,7.82553358530151,9.8361614685,-1.48597441141646
2018-12-02 01:00:00,0.394933333333333,0.537516666666667,4.3,62,3,1.1,8,1.7,0,0,NA,NA,"1,018.50",2.5,2.8,64,39,0.1,62,0.3,NA,12.1458361124421,49.65315,0.262063057915856,7.30301862147752,9.98802676879167,-2.15780934365042
2018-12-02 02:00:00,0.40235,0.556066666666667,3.7,63,3,1,360,1.6,0,0,NA,NA,"1,018.30",2.2,2,65,25,0.1,44,0.3,NA,12.3673362773015,51.48405,0.24243605037413,6.60900944214626,10.2079636406667,-2.15937263663481
2018-12-02 03:00:00,0.40185,0.578166666666667,3.8,61,4,0.9,0,1.6,0,0,NA,NA,"1,018.20",2.1,2.3,64,18,0.1,24,0.2,NA,12.1487077286627,52.46568,0.254060202310943,6.65557578716528,10.4767821791667,-1.67192554949606
2018-12-02 04:00:00,0.401383333333333,0.590816666666667,3.9,61,4,0.9,7,1.5,0,0,NA,NA,"1,017.90",2,2.2,64,33,0.1,50,0.3,NA,12.1492213783469,53.1024,0.252485789402596,6.69906598905385,10.6648543237917,-1.48436705455526
2018-12-02 05:00:00,0.39955,0.607566666666667,4.3,60,5,1.2,4,1.9,0,0,NA,NA,"1,017.70",2,2.6,64,70,0.3,77,0.5,NA,12.1470451895917,53.34642,0.258835592946626,6.87018679087947,10.9211538131667,-1.22589137642503
2018-12-02 06:00:00,0.396266666666667,0.620683333333333,4.7,61,3,1.1,3,1.8,0,0,NA,NA,"1,017.80",2,2.9,65,58,0.2,69,0.5,NA,12.362062860683,53.61555,0.25636535165327,7.17772692413104,11.143587042125,-1.21847581855804
2018-12-02 07:00:00,0.38475,0.634383333333333,5.4,60,3,0.8,6,1.3,0,0,NA,NA,"1,018.40",2.5,4,62,8,0,17,0.1,NA,11.7188816396099,52.85352,0.297861738255973,8.2679215335454,11.364388559125,-0.354493080484886
2018-12-02 08:00:00,0.3811,0.635616666666667,5.4,63,359,0.5,359,0.9,0,0,NA,NA,"1,018.40",2.8,3.9,66,3,0,4,0.1,NA,12.5762266485808,53.57052,0.264876449317163,8.61735606915244,11.3931676507917,-1.18305899778909
2018-12-02 09:00:00,0.36895,0.646483333333333,6.4,61,353,0.5,360,1,0,0,NA,NA,"1,018.40",3.5,5.1,62,353,0.4,351,0.7,NA,11.7090626173625,52.87242,0.31858249975611,9.79517405837373,11.569964457125,-0.139098160237522
2018-12-02 10:00:00,0.351883333333333,0.644366666666667,8.3,58,353,0.3,360,0.9,0,0,NA,NA,"1,018.20",4.4,6.8,59,352,0.3,349,0.6,NA,11.098600978937,51.48375,0.380986289251784,11.4911579144903,11.4561247451667,0.357523766229667
2018-12-02 11:00:00,0.33365,0.630066666666667,10.5,54,6,0.2,14,0.5,0,0,NA,NA,"1,017.70",5.3,8.7,56,344,0.2,335,0.5,NA,10.5177951675659,49.56126,0.458020654125925,13.3639630199984,11.0924475806667,0.57465241310079
2018-12-02 12:00:00,0.3215,0.61725,11.6,52,359,0.2,1,0.4,0,0,NA,NA,"1,016.80",6.2,9.9,54,355,0.2,347,0.5,NA,10.1463512262637,47.76678,0.51403244704609,14.6515307268431,10.808301253125,0.661950026861254
2018-12-02 13:00:00,0.31625,0.598583333333333,11.8,54,360,0.3,360,0.6,0,0,NA,NA,"1,015.70",6.7,10.6,54,3,0.1,5,0.2,NA,10.135778315953,46.30896,0.535595773714607,15.2186570531465,10.470141928125,0.334363612171975
2018-12-02 14:00:00,0.3131,0.590916666666667,12.4,54,7,0.1,10,0.4,0,0,NA,NA,"1,014.80",7.1,11.1,55,358,0.1,359,0.2,NA,10.3028795484222,45.79017,0.539492750595047,15.5622287288843,10.3350562447917,0.0321766963694738
2018-12-02 15:00:00,0.3098,0.584466666666667,12.7,52,8,0.3,12,0.7,0,0,NA,NA,"1,014.40",7.4,11.5,53,359,0.1,0,0.2,NA,9.94879281626322,44.97828,0.576758359875139,15.9248974678919,10.2276096926667,0.278816876403445
2018-12-02 16:00:00,0.312883333333333,0.571916666666667,12.4,53,359,0.7,1,1.2,0,0,NA,NA,"1,014.60",7.4,11.2,54,2,0,6,0.1,NA,10.1261522158867,44.86122,0.554707879472846,15.5859536389798,10.0716001447917,-0.0545520710950669
2018-12-02 17:00:00,0.323733333333333,0.575016666666667,11.9,55,6,0.5,4,0.9,0,0,NA,NA,"1,015.20",7,10.2,58,31,0.1,65,0.2,NA,10.8612765659662,46.08012,0.477684698761902,14.4122998407897,10.1474607487917,-0.713815817174524
2018-12-02 18:00:00,0.324716666666667,0.5879,11.8,55,6,1,6,1.5,0,0,NA,NA,"1,015.20",7,10.2,58,65,0.2,76,0.4,NA,10.8612765659662,46.93335,0.477684698761902,14.3073410376694,10.3244495665,-0.536826999466193
2018-12-02 19:00:00,0.327233333333333,0.602,11.3,57,8,0.9,10,1.6,0,0,NA,NA,"1,014.60",7,9.9,59,48,0.2,70,0.5,NA,11.0542250075141,47.78019,0.458159354975863,14.0397438058588,10.5507034,-0.503521607514072
2018-12-02 20:00:00,0.327766666666667,0.60845,11.1,58,4,1.1,2,1.7,0,0,NA,NA,"1,014.30",7,9.7,60,54,0.3,64,0.5,NA,11.2492888697754,48.77382,0.441750903567973,13.9832219227461,10.664162399125,-0.585126470650408
2018-12-02 21:00:00,0.329483333333333,0.6179,11.1,58,3,0.9,6,1.4,0,0,NA,NA,"1,014.10",6.9,9.6,60,27,0.2,39,0.3,NA,11.2509727122234,49.41894,0.439154271035826,13.8017315953531,10.8315342865,-0.419438425723369
2018-12-02 22:00:00,0.32685,0.624266666666667,11.5,55,3,1.1,1,1.6,0,0,NA,NA,"1,014.20",7,9.9,58,50,0.2,60,0.4,NA,10.8662459955284,49.06884,0.469333973389909,14.080409173647,10.9355190506667,0.0692730551382379
2018-12-02 23:00:00,0.324716666666667,0.621316666666667,11.5,55,2,1.2,4,1.7,0,0,NA,NA,"1,013.90",7.1,10.2,57,47,0.2,58,0.4,NA,10.6768588984588,48.52377,0.489058143970518,14.3073410376694,10.8696226837917,0.192763785332914
2018-12-03 00:00:00,0.324666666666667,0.6195,11.4,56,3,1,2,1.4,0,0,NA,NA,"1,013.00",7.2,10.1,57,29,0.1,39,0.3,NA,10.6784860460403,48.0918,0.486193540428818,14.3126724519687,10.8406930125,0.162206966459728
2018-12-03 01:00:00,0.323083333333333,0.619466666666667,11.7,55,4,1.1,3,1.6,0,0,NA,NA,"1,012.60",7.3,10.3,57,44,0.2,53,0.4,NA,10.6752167327537,47.739,0.491937587423926,14.4818044525997,10.8322885226667,0.157071789912916
2018-12-03 02:00:00,0.324483333333333,0.616966666666667,11.7,56,7,1,1,1.6,0,0,NA,NA,"1,011.60",7.3,10.1,59,50,0.2,68,0.5,NA,11.0508379444818,48.09204,0.463579887385617,14.3322259787991,10.7955055151667,-0.255332429315125
2018-12-03 03:00:00,0.319766666666667,0.625816666666667,12.2,55,9,0.8,3,1.4,0,0,NA,NA,"1,010.90",7.5,10.8,57,32,0.2,41,0.5,NA,10.666782156941,47.84001,0.506559708066745,14.8380267580195,10.9288769287917,0.262094771850624
2018-12-03 04:00:00,0.318266666666667,0.621816666666667,12.1,56,2,1,3,1.7,0,0,NA,NA,"1,010.10",7.6,10.7,58,42,0.4,51,0.6,NA,10.8526916215385,48.01401,0.491893330187833,15.000007627916,10.8591363937917,0.00644477225317175
2018-12-03 05:00:00,0.321933333333333,0.6164,11.4,65,6,0.4,10,0.8,0,0,NA,NA,"1,009.80",7.7,9.9,69,78,0.3,78,0.5,NA,13.1828823112688,51.43581,0.346413170835409,14.6050198254766,10.793262184,-2.38962012726877
2018-12-03 06:00:00,0.342016666666667,0.776133333333333,9.3,85,9,0.4,12,0.7,1.3,1.3,NA,NA,"1,009.90",7.4,7.6,95,86,0.2,98,0.3,NA,24.3152867637299,61.63107,0.0487458437108831,12.4962172446121,15.144228736,-9.17105802772993
2018-12-03 07:00:00,0.341616666666667,0.944716666666667,9.3,94,1,1.3,3,1.9,2.5,3.8,NA,NA,"1,009.60",7.4,8,98,23,0.1,34,0.3,NA,26.9433554641498,69.56691,0.0199698212019728,12.5373708416539,22.6983442807917,-4.24501118335812
2018-12-03 08:00:00,0.3352,0.987533333333333,10.2,94,3,1.2,8,1.8,0.2,4,NA,NA,"1,009.60",7.6,8.7,99,17,0.1,31,0.2,NA,27.9569437122426,75.52284,0.0104095603210438,13.2020847366808,25.082062866,-2.87488084624261
2018-12-03 09:00:00,0.329483333333333,0.997,10.7,94,4,0.9,4,1.3,1.1,5.1,NA,NA,"1,009.40",8,9.3,99,12,0,20,0.1,NA,27.9517112130653,79.64157,0.0107861198288307,13.8017315953531,25.60816625,-2.34354496306527
2018-12-03 10:00:00,0.325016666666667,0.9999,10.9,97,357,1,357,1.4,1.4,6.5,NA,NA,"1,009.10",8.3,9.7,99,0,0,1,0,NA,27.9476367199412,81.97005,0.0110437725891993,14.2753648260114,25.7575652565,-2.19007146344116
2018-12-03 11:00:00,0.322316666666667,1,11.1,98,358,0.5,358,0.9,0.4,6.9,NA,NA,"1,008.40",8.5,10,99,360,0,360,0,NA,27.9442759851979,82.28904,0.0112405514283977,14.5639130217929,25.7447,-2.19957598519793
